job_no,rev_alloc,actual_cost,actual_hours,billable_value,unallocated_revenue_amt,unquoted_hours,dept_mismatch_hours,quoted_time_total,quoted_amount_total,gp,margin,rev_per_hour,cost_per_hour,unquoted_share,dept_mismatch_share,quote_attainment_total
SG01200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,22275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,38500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,24500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,26500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,33500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.48329999999999,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,15200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,20370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,10018.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,10018.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1666.6599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,26000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,26400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,19050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.1,21620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,37000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,38500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,33600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,52000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5333.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0833,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0167,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,21500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,14600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,42800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.25,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,28444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,27500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,29300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2167,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,18800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01351,0.0,0.0,0.48,0.0,0.0,0.48,0.0,0.0,18181.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SG01352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31818.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,33500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,37500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,26667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,75700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,24500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.2,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2167,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,50909.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,18181.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,109090.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,54545.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42545.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,16570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
