job_no,month_key,revenue_monthly,rev_alloc,actual_cost,actual_hours,billable_value,unallocated_revenue_amt,unquoted_hours,dept_mismatch_hours,gp,margin,rev_per_hour,cost_per_hour,unquoted_share,dept_mismatch_share
SG04614,2022-03-01,1109.7900000000002,369.93000000000006,92.6,2.18,332.4,0.0,0.68,0.0,277.33000000000004,0.7496823723407131,169.69266055045873,42.47706422018348,0.3119266055045872,0.0
SG04614,2022-04-01,1739.4599999999998,579.8199999999999,139.8,6.08,798.55,0.0,0.0,0.83,440.0199999999999,0.7588906902142044,95.36513157894736,22.993421052631582,0.0,0.13651315789473684
SG04614,2022-05-01,5801.0,1450.25,378.75,8.51,1368.5,0.0,0.0,3.76,1071.5,0.7388381313566627,170.4171562867215,44.50646298472385,0.0,0.4418331374853114
SG04614,2022-06-01,1602.9900000000002,534.3300000000002,130.4,3.84,531.2,0.0,0.0,0.0,403.9300000000002,0.7559560571182604,139.14843750000006,33.958333333333336,0.0,0.0
SG04614,2022-07-01,2428.35,485.6700000000001,203.55,4.84,790.4000000000001,0.0,0.5,2.68,282.12000000000006,0.5808882574587684,100.34504132231407,42.05578512396695,0.10330578512396695,0.5537190082644629
SG04614,2022-08-01,180.0,180.0,6.3,0.42,50.4,0.0,0.0,0.42,173.7,0.965,428.5714285714286,15.0,0.0,1.0
SG04615,2022-03-01,107429.22,11936.58,1890.45,25.81,5737.75,0.0,0.0,22.64,10046.13,0.841625490718447,462.4788841534289,73.2448663308795,0.0,0.8771793878341728
SG04615,2022-04-01,82432.68,7493.88,1908.5,39.73,6831.45,0.0,0.0,11.25,5585.38,0.7453255189568021,188.62018625723636,48.036748049333,0.0,0.28316133903851
SG04615,2022-05-01,108393.70000000001,10839.37,2211.8,49.82,7918.25,0.0,0.0,22.41,8627.57,0.7959475504572682,217.57065435568046,44.39582496989161,0.0,0.4498193496587716
SG04615,2022-06-01,32305.979999999996,4615.139999999999,796.75,13.4,2412.9500000000003,0.0,0.0,1.0,3818.3899999999994,0.8273616835025589,344.41343283582086,59.458955223880594,0.0,0.07462686567164178
SG04615,2022-07-01,60010.560000000005,7501.320000000001,697.55,15.67,2532.9,0.0,0.0,1.5,6803.77,0.9070096996261992,478.7058072750479,44.51499680918953,0.0,0.09572431397574985
SG04615,2022-08-01,73796.64,9224.58,2755.45,58.69,9529.15,0.0,0.0,14.49,6469.13,0.7012926333773462,157.1746464474357,46.94922474016016,0.0,0.246890441301755
SG04615,2022-09-01,77771.61000000002,8641.29,1875.05,33.24,5829.4,0.0,0.0,20.240000000000002,6766.240000000001,0.7830127214802419,259.96660649819495,56.409446450060166,0.0,0.6089049338146811
SG04615,2022-10-01,109524.06,12169.340000000002,1893.5,45.91,7258.8,0.0,0.0,32.33,10275.840000000002,0.8444040514933431,265.06948377259863,41.243737747767376,0.0,0.7042038771509476
SG04615,2022-11-01,99740.97,14248.71,956.45,16.7,3019.0499999999997,0.0,0.0,3.17,13292.259999999998,0.932874625141504,853.2161676646706,57.27245508982036,0.0,0.18982035928143712
SG04615,2022-12-01,35797.9,3579.7899999999995,1620.6,30.57,5395.3,0.0,0.0,13.25,1959.1899999999996,0.5472918802499588,117.10140660778539,53.01275760549558,0.0,0.4334314687602224
SG04615,2023-01-01,100000.0,12500.0,802.35,18.89,3023.7,0.0,0.0,5.59,11697.65,0.935812,661.7257808364213,42.474854420328214,0.0,0.29592376919004765
SG04615,2023-02-01,107369.2,10736.92,985.9499999999999,19.69,3444.9500000000003,0.0,0.0,6.84,9750.97,0.9081719897326235,545.2981208735398,50.07364144235652,0.0,0.34738445911630267
SG04615,2023-03-01,19393.879999999997,1763.08,1648.05,28.220000000000002,5093.15,0.0,0.0,12.84,115.02999999999997,0.06524377793406991,62.47625797306874,58.40007087172218,0.0,0.4549964564138908
SG04615,2023-04-01,0.0,0.0,1145.75,19.689999999999998,3485.1000000000004,0.0,0.0,8.0,-1145.75,0.0,0.0,58.18943626206197,0.0,0.40629761300152367
SG04615,2023-05-01,125000.0,12500.0,1638.3,27.43,4999.9,0.0,0.0,12.42,10861.7,0.868936,455.70543200874954,59.72657674079475,0.0,0.45278891724389353
SG04615,2023-06-01,62500.0,12500.0,710.0,12.8,2292.6,0.0,0.0,3.25,11790.0,0.9432,976.5625,55.46875,0.0,0.25390625
SG04615,2023-07-01,0.0,0.0,680.75,13.6,2303.5,0.0,0.0,5.03,-680.75,0.0,0.0,50.05514705882353,0.0,0.3698529411764706
SG04615,2023-08-01,150000.0,12500.0,2169.5,41.519999999999996,7409.25,0.0,0.0,38.35,10330.5,0.82644,301.0597302504817,52.25192678227361,0.0,0.923651252408478
SG04615,2023-09-01,0.0,0.0,1345.4,20.99,3851.85,0.0,0.0,15.819999999999999,-1345.4,0.0,0.0,64.09718913768462,0.0,0.753692234397332
SG04615,2023-10-01,0.0,0.0,25.45,0.32,68.85,0.0,0.0,0.0,-25.45,0.0,0.0,79.53125,0.0,0.0
SG04616,2022-03-01,94500.0,10500.0,1632.45,23.58,5154.6,0.0,0.0,18.5,8867.55,0.8445285714285714,445.29262086514,69.23027989821884,0.0,0.7845631891433419
SG04616,2022-04-01,90000.0,7500.0,1374.0,29.65,5086.8,0.0,0.0,13.33,6126.0,0.8168,252.95109612141653,46.34064080944351,0.0,0.44957841483979766
SG04616,2022-05-01,60000.0,7499.999999999999,1797.4499999999998,50.17,7832.25,0.0,0.0,19.52,5702.549999999999,0.76034,149.4917281243771,35.827187562288216,0.0,0.38907713773171215
SG04616,2022-06-01,10000.0,2000.0,395.25,13.15,1855.65,0.0,0.0,5.65,1604.75,0.802375,152.0912547528517,30.05703422053232,0.0,0.4296577946768061
SG04616,2022-07-01,28000.0,4000.0000000000005,488.75,12.0,1871.1499999999999,0.0,0.0,2.75,3511.2500000000005,0.8778125,333.33333333333337,40.729166666666664,0.0,0.22916666666666666
SG04616,2022-08-01,21000.0,3000.0,1380.2,28.41,4814.8,0.0,0.0,1.5,1619.8,0.5399333333333333,105.59662090813094,48.58148539246744,0.0,0.05279831045406547
SG04616,2022-09-01,38500.0,5500.0,747.5,14.030000000000001,2588.5,0.0,0.0,6.61,4752.5,0.8640909090909091,392.01710620099783,53.27868852459016,0.0,0.4711332858161083
SG04616,2022-10-01,45000.0,7500.000000000001,1262.3,41.08,6134.3,0.0,0.0,25.5,6237.700000000001,0.8316933333333333,182.57059396299906,30.727848101265824,0.0,0.6207400194741968
SG04616,2022-11-01,52500.0,7500.0,1398.35,30.009999999999998,4825.25,0.0,0.0,12.0,6101.65,0.8135533333333332,249.91669443518828,46.596134621792736,0.0,0.3998667110963013
SG04616,2022-12-01,21200.0,2650.0,727.4499999999999,20.22,3178.5,0.0,0.0,5.02,1922.5500000000002,0.7254905660377359,131.05835806132544,35.97675568743818,0.0,0.24826904055390703
SG04616,2023-01-01,52500.0,7500.0,718.2,22.96,3358.5,0.0,0.0,9.72,6781.8,0.90424,326.6550522648084,31.28048780487805,0.0,0.42334494773519166
SG04616,2023-02-01,60000.0,7500.0,531.6,13.379999999999999,2091.8999999999996,0.0,0.0,5.8,6968.4,0.92912,560.5381165919283,39.73094170403588,0.0,0.4334828101644245
SG04616,2023-03-01,0.0,0.0,753.1999999999999,21.25,3213.8499999999995,0.0,0.0,12.29,-753.1999999999999,0.0,0.0,35.444705882352935,0.0,0.5783529411764705
SG04616,2023-04-01,67500.0,7500.0,1559.8,33.97,5711.6,0.0,0.0,21.14,5940.2,0.7920266666666667,220.78304386223138,45.9169855755078,0.0,0.6223138062996763
SG04616,2023-05-01,0.0,0.0,569.95,11.33,1895.85,0.0,0.0,4.08,-569.95,0.0,0.0,50.30450132391881,0.0,0.36010591350397175
SG04616,2023-06-01,0.0,0.0,781.0,15.73,2671.5,0.0,1.5,7.66,-781.0,0.0,0.0,49.650349650349646,0.09535918626827718,0.4869675778766688
SG04616,2023-07-01,37500.0,7500.0,467.85,9.41,1688.55,0.0,0.0,1.35,7032.15,0.9376199999999999,797.0244420828906,49.718384697130716,0.0,0.1434643995749203
SG04616,2023-08-01,75000.0,7500.0,1285.95,24.43,4133.75,0.0,0.0,19.689999999999998,6214.05,0.82854,306.99959066721243,52.63814981580025,0.0,0.8059762586983217
SG04616,2023-09-01,67500.0,7500.0,888.65,19.51,3185.25,0.0,0.17,10.700000000000001,6611.35,0.8815133333333334,384.4182470527934,45.54843669912865,0.008713480266529985,0.548436699128652
SG04617,2022-03-01,0.0,0.0,164.0,3.3000000000000003,563.8,0.0,0.0,2.0,-164.0,0.0,0.0,49.696969696969695,0.0,0.606060606060606
SG04617,2022-04-01,5916.2,1183.24,173.75,6.0,842.5,0.0,0.5,4.5,1009.49,0.8531574321354923,197.20666666666668,28.958333333333332,0.08333333333333333,0.75
SG04617,2022-05-01,2413.41,804.47,242.7,5.17,845.6,0.0,0.0,1.0,561.77,0.6983106890250723,155.60348162475822,46.94390715667311,0.0,0.19342359767891684
SG04617,2022-06-01,1097.2200000000003,365.7400000000001,106.6,3.42,470.79999999999995,0.0,0.0,0.0,259.1400000000001,0.7085361185541642,106.9415204678363,31.16959064327485,0.0,0.0
SG04617,2022-07-01,7479.299999999999,1246.55,382.4,10.690000000000001,1646.35,0.0,2.5,6.19,864.15,0.6932333239741687,116.60898035547238,35.77174929840972,0.23386342376052383,0.5790458372310571
SG04617,2022-08-01,1125.52,562.76,135.0,4.5,630.0,0.0,0.0,0.0,427.76,0.7601108820811714,125.05777777777777,30.0,0.0,0.0
SG04617,2022-09-01,93.11000000000001,93.11000000000001,30.0,0.5,90.0,0.0,0.0,0.5,63.110000000000014,0.6778004510793685,186.22000000000003,60.0,0.0,1.0
SG04617,2022-10-01,375.97,375.97,100.95,6.7299999999999995,807.6,0.0,0.0,6.7299999999999995,275.02000000000004,0.7314945341383622,55.86478454680536,15.000000000000002,0.0,1.0
SG04617,2022-11-01,61.45999999999992,61.45999999999992,19.8,0.33,59.400000000000006,0.0,0.0,0.33,41.659999999999926,0.6778392450374223,186.242424242424,60.0,0.0,1.0
SG04617,2022-12-01,931.0999999999999,465.54999999999995,150.0,2.5,450.0,0.0,0.0,2.5,315.54999999999995,0.6778004510793685,186.21999999999997,60.0,0.0,1.0
SG04617,2023-01-01,516.76,516.76,138.75,9.25,1110.0,0.0,0.0,9.25,378.01,0.7315001161080579,55.865945945945946,15.0,0.0,1.0
SG04617,2023-02-01,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,2.2737367544323206e-13,1.0,0.0,0.0,0.0,0.0
SG04617,2023-03-01,2724.39,2724.39,0.0,0.0,0.0,2724.39,0.0,0.0,2724.39,1.0,0.0,0.0,0.0,0.0
SG04618,2022-03-01,0.0,0.0,160.0,16.0,560.0,0.0,0.0,0.0,-160.0,0.0,0.0,10.0,0.0,0.0
SG04618,2022-04-01,2000.0,2000.0,320.0,32.0,1120.0,0.0,0.0,0.0,1680.0,0.84,62.5,10.0,0.0,0.0
SG04618,2022-05-01,6000.0,1999.9999999999998,1015.9,91.81,3795.2,0.0,0.0,0.0,984.0999999999998,0.49204999999999993,21.784119376974182,11.065243437534038,0.0,0.0
SG04618,2022-06-01,4000.0,2000.0,675.0,61.5,2400.0,0.0,0.0,1.5,1325.0,0.6625,32.520325203252035,10.975609756097562,0.0,0.024390243902439025
SG04620,2022-03-01,0.0,0.0,172.5,4.5,720.0,0.0,0.0,0.0,-172.5,0.0,0.0,38.333333333333336,0.0,0.0
SG04620,2022-04-01,37431.31,5347.330000000001,1218.7,25.08,4074.6,0.0,0.0,14.42,4128.630000000001,0.7720918664080954,213.21092503987245,48.59250398724083,0.0,0.5749601275917066
SG04620,2022-05-01,59257.68000000001,9876.28,1954.0,38.34,6311.1,0.0,0.75,18.42,7922.280000000001,0.8021522273568591,257.5972874282733,50.96504955659885,0.01956181533646322,0.48043818466353677
SG04620,2022-06-01,39000.5,5571.5,1532.85,43.69,6575.3,0.0,0.0,17.25,4038.65,0.7248766041461007,127.52346074616618,35.084687571526665,0.0,0.39482719157701995
SG04620,2022-07-01,18614.670000000002,6204.89,145.0,3.75,585.0,0.0,1.0,1.0,6059.89,0.9766313343185777,1654.6373333333333,38.666666666666664,0.26666666666666666,0.26666666666666666
SG04621,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04622,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04622,2022-04-01,0.0,0.0,170.0,2.0,450.0,0.0,0.0,0.0,-170.0,0.0,0.0,85.0,0.0,0.0
SG04623,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04623,2022-12-01,0.0,0.0,85.0,1.0,225.0,0.0,0.0,0.0,-85.0,0.0,0.0,85.0,0.0,0.0
SG04624,2022-03-01,0.0,0.0,85.0,1.0,225.0,0.0,0.0,0.0,-85.0,0.0,0.0,85.0,0.0,0.0
SG04624,2022-04-01,0.0,0.0,42.5,0.5,112.5,0.0,0.0,0.0,-42.5,0.0,0.0,85.0,0.0,0.0
SG04625,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04626,2022-03-01,0.0,0.0,359.95,8.57,1328.6,0.0,0.0,5.4,-359.95,0.0,0.0,42.001166861143524,0.0,0.6301050175029171
SG04626,2022-04-01,60480.0,7560.0,849.25,17.68,2982.1,0.0,0.0,0.17,6710.75,0.8876653439153439,427.60180995475116,48.03450226244344,0.0,0.009615384615384616
SG04626,2022-05-01,45594.16,5699.27,449.95,12.33,1923.35,0.0,1.0,4.5,5249.320000000001,0.9210512925339561,462.227899432279,36.492295214922954,0.08110300081103,0.36496350364963503
SG04626,2022-06-01,66864.08,8358.01,1650.6,29.36,5123.05,0.0,0.0,11.45,6707.41,0.8025127990993071,284.6733651226158,56.21934604904632,0.0,0.38998637602179836
SG04626,2022-07-01,63564.48,7062.72,2179.25,44.16,7384.65,0.0,0.33,1.6600000000000001,4883.47,0.6914432399981877,159.93478260869568,49.348958333333336,0.007472826086956523,0.037590579710144935
SG04626,2022-08-01,60480.0,7560.0,1416.95,30.33,5133.2,0.0,0.0,2.5,6143.05,0.8125727513227513,249.25816023738875,46.71777118364656,0.0,0.08242664029014178
SG04626,2022-09-01,75600.0,7560.0,1168.25,24.31,4228.7,0.0,0.0,2.9,6391.75,0.8454695767195767,310.9831345125463,48.056355409296586,0.0,0.11929247223364871
SG04626,2022-10-01,24960.0,4992.0,516.4,10.25,1767.4,0.0,0.17,0.17,4475.6,0.8965544871794873,487.0243902439024,50.380487804878044,0.016585365853658537,0.016585365853658537
SG04626,2022-11-01,7704.0,2568.0,73.75,2.25,326.25,0.0,0.0,0.0,2494.25,0.9712811526479751,1141.3333333333333,32.77777777777778,0.0,0.0
SG04627,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04628,2022-03-01,0.0,0.0,164.95,2.33,419.6,0.0,0.0,2.33,-164.95,0.0,0.0,70.79399141630901,0.0,1.0
SG04628,2022-04-01,0.0,0.0,1501.1999999999998,21.72,4267.2,0.0,0.0,0.0,-1501.1999999999998,0.0,0.0,69.1160220994475,0.0,0.0
SG04628,2022-05-01,56000.0,7000.0,2331.1000000000004,28.8,6006.65,0.0,0.0,1.42,4668.9,0.6669857142857142,243.05555555555554,80.94097222222223,0.0,0.049305555555555554
SG04628,2022-06-01,63000.0,7000.0,2221.2,34.36,6475.849999999999,0.0,0.0,0.5,4778.8,0.6826857142857143,203.72526193247964,64.64493597206054,0.0,0.014551804423748545
SG04628,2022-07-01,48000.0,6000.000000000001,2421.5499999999997,33.01,6591.2,0.0,0.0,3.58,3578.450000000001,0.5964083333333334,181.7631020902757,73.35807331111783,0.0,0.10845198424719783
SG04628,2022-08-01,42000.0,6000.0,3084.8999999999996,33.18,7791.15,0.0,0.42,0.42,2915.1000000000004,0.48585000000000006,180.83182640144665,92.97468354430379,0.012658227848101266,0.012658227848101266
SG04628,2022-09-01,84000.0,11999.999999999998,1976.25,24.25,5277.55,0.0,0.0,1.0,10023.749999999998,0.8353125,494.8453608247422,81.49484536082474,0.0,0.041237113402061855
SG04628,2022-10-01,42000.0,6000.0,1939.1499999999999,23.93,4993.9,0.0,0.0,0.0,4060.8500000000004,0.6768083333333333,250.73129962390306,81.03426661094859,0.0,0.0
SG04628,2022-11-01,40950.0,5850.0,1664.0,20.4,4304.6,0.0,0.0,1.0,4186.0,0.7155555555555555,286.764705882353,81.5686274509804,0.0,0.04901960784313726
SG04628,2022-12-01,0.0,0.0,1277.3,16.69,3375.55,0.0,0.0,3.67,-1277.3,0.0,0.0,76.53085680047933,0.0,0.21989215098861592
SG04628,2023-01-01,3922.5,1307.5,303.7,3.16,786.95,0.0,0.0,0.0,1003.8,0.7677246653919694,413.7658227848101,96.10759493670885,0.0,0.0
SG04628,2023-02-01,8077.5,2692.5,166.25,3.75,640.0,0.0,0.0,0.0,2526.25,0.9382544103992572,718.0,44.333333333333336,0.0,0.0
SG04629,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04629,2022-05-01,23236.62,7745.539999999999,1772.5,22.5,4310.0,0.0,0.0,0.0,5973.039999999999,0.7711586280620847,344.2462222222222,78.77777777777777,0.0,0.0
SG04629,2022-06-01,2254.46,2254.46,125.0,1.0,295.0,0.0,0.0,0.0,2129.46,0.944554350043913,2254.46,125.0,0.0,0.0
SG04630,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04630,2022-04-01,10000.0,10000.0,0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,0.0,0.0
SG04631,2022-03-01,0.0,0.0,170.0,2.0,360.0,0.0,0.0,0.0,-170.0,0.0,0.0,85.0,0.0,0.0
SG04633,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04633,2022-04-01,4440.0,888.0,2092.5,28.0,5987.5,0.0,0.0,0.0,-1204.5,-1.3564189189189189,31.714285714285715,74.73214285714286,0.0,0.0
SG04633,2022-05-01,2264.399999999965,377.3999999999942,2272.5,29.0,6325.0,0.0,0.0,0.0,-1895.1000000000058,-5.0214626391097905,13.013793103448075,78.36206896551724,0.0,0.0
SG04633,2022-06-01,769192.2000000001,109884.6,2621.25,41.75,8242.5,0.0,0.0,0.0,107263.35,0.9761454289318067,2631.9664670658685,62.78443113772455,0.0,0.0
SG04633,2022-07-01,5850.0,5850.0,30.0,0.5,90.0,0.0,0.0,0.0,5820.0,0.9948717948717949,11700.0,60.0,0.0,0.0
SG04634,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04634,2022-04-01,10000.0,10000.0,0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,0.0,0.0
SG04635,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04635,2022-04-01,136017.6,9067.84,4678.4,104.61999999999999,16643.25,0.0,0.0,84.28,4389.4400000000005,0.4840667678300456,86.67405849741924,44.718027145861214,0.0,0.8055821066717646
SG04635,2022-05-01,95274.95999999999,7939.580000000001,1982.45,34.33,5937.1,0.0,0.0,24.83,5957.130000000001,0.750307950798405,231.27235653946988,57.74686862802214,0.0,0.7232741042819691
SG04635,2022-06-01,95910.95999999999,7992.580000000001,2722.25,51.94,8718.4,0.0,0.0,39.41,5270.330000000001,0.6594028461397947,153.88101655756645,52.41143627262226,0.0,0.7587601078167115
SG04635,2022-07-01,0.0,0.0,1619.5,39.09,6068.65,0.0,0.0,29.92,-1619.5,0.0,0.0,41.43003325658736,0.0,0.7654131491430033
SG04635,2022-08-01,0.0,0.0,1261.8,21.38,3894.65,0.0,3.5,10.78,-1261.8,0.0,0.0,59.0177736202058,0.16370439663236672,0.5042095416276894
SG04635,2022-09-01,0.0,0.0,1743.2,36.67,6140.75,0.0,0.0,27.0,-1743.2,0.0,0.0,47.53749659121898,0.0,0.7362967002999727
SG04635,2022-10-01,0.0,0.0,1525.1,38.78,6167.549999999999,0.0,1.5,31.45,-1525.1,0.0,0.0,39.326972666322845,0.038679731820526045,0.8109850438370294
SG04635,2022-11-01,0.0,0.0,1384.45,29.01,4858.95,0.0,2.5,22.1,-1384.45,0.0,0.0,47.72319889693209,0.08617718028266115,0.7618062736987246
SG04635,2022-12-01,82500.0,8250.0,1094.2,28.740000000000002,4598.5,0.0,0.5,17.33,7155.8,0.867369696969697,287.0563674321503,38.07237299930411,0.0173973556019485,0.6029923451635351
SG04635,2023-01-01,0.0,0.0,825.6,28.83,4189.85,0.0,2.5,17.58,-825.6,0.0,0.0,28.63683662851197,0.08671522719389525,0.6097814776274714
SG04635,2023-02-01,0.0,0.0,582.1,11.92,2091.95,0.0,0.0,7.42,-582.1,0.0,0.0,48.83389261744966,0.0,0.62248322147651
SG04635,2023-03-01,4375.0,875.0,358.75,7.25,1230.0,0.0,1.75,4.0,516.25,0.59,120.6896551724138,49.48275862068966,0.2413793103448276,0.5517241379310345
SG04636,2022-03-01,0.0,0.0,25.0,0.5,85.0,0.0,0.0,0.0,-25.0,0.0,0.0,50.0,0.0,0.0
SG04636,2022-04-01,256.26,256.26,0.0,0.0,0.0,256.26,0.0,0.0,256.26,1.0,0.0,0.0,0.0,0.0
SG04636,2022-05-01,43.74,43.74,0.0,0.0,0.0,43.74,0.0,0.0,43.74,1.0,0.0,0.0,0.0,0.0
SG04637,2022-03-01,836.9599999999991,418.47999999999956,192.5,5.5,1020.0,0.0,4.5,0.0,225.97999999999956,0.5400019116803666,76.08727272727265,35.0,0.8181818181818182,0.0
SG04637,2022-04-01,40847.8,10211.95,4697.5,105.5,15277.5,0.0,13.0,0.0,5514.450000000001,0.5399997062265287,96.79573459715641,44.5260663507109,0.12322274881516587,0.0
SG04637,2022-05-01,24680.879999999997,8226.96,3784.4,88.32,13580.7,0.0,23.5,0.0,4442.5599999999995,0.5400001944825306,93.14945652173913,42.848731884057976,0.26607789855072467,0.0
SG04637,2022-06-01,44227.83,14742.610000000002,1077.5,24.5,3517.5,0.0,3.0,0.0,13665.110000000002,0.9269125344833785,601.7391836734695,43.97959183673469,0.12244897959183673,0.0
SG04638,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04638,2022-04-01,0.0,0.0,990.55,8.83,2279.4,0.0,0.0,0.0,-990.55,0.0,0.0,112.18006795016987,0.0,0.0
SG04638,2022-05-01,2500.0,2500.0,0.0,0.0,0.0,2500.0,0.0,0.0,2500.0,1.0,0.0,0.0,0.0,0.0
SG04639,2022-04-01,1164.8200000000002,582.4100000000001,237.5,2.5,612.5,0.0,0.0,0.0,344.9100000000001,0.5922116721896946,232.96400000000003,95.0,0.0,0.0
SG04639,2022-05-01,9646.2,1929.2399999999998,795.0,9.75,2140.0,0.0,0.0,0.0,1134.2399999999998,0.5879206319586987,197.8707692307692,81.53846153846153,0.0,0.0
SG04639,2022-06-01,4944.68,1236.17,503.6,5.99,1347.4,0.0,0.0,0.0,732.57,0.5926126665426277,206.37228714524207,84.07345575959933,0.0,0.0
SG04639,2022-07-01,6993.299999999999,2331.1,958.0999999999999,14.01,2739.3,0.0,0.0,0.0,1373.0,0.5889923212217408,166.38829407566024,68.3868665239115,0.0,0.0
SG04639,2022-08-01,12725.68,3181.42,1294.3,21.35,3881.3,0.0,10.5,0.0,1887.1200000000001,0.5931690880173005,149.01264637002342,60.62295081967213,0.4918032786885246,0.0
SG04639,2022-09-01,3494.4600000000005,1747.2300000000005,679.2,12.0,2119.2,0.0,0.0,0.0,1068.0300000000004,0.6112704108789342,145.60250000000005,56.6,0.0,0.0
SG04639,2022-10-01,9732.09,3244.0299999999997,1279.3,22.28,3952.9,0.0,0.0,0.0,1964.7299999999998,0.6056448306581628,145.60278276481148,57.419210053859956,0.0,0.0
SG04639,2022-11-01,10045.2,3348.4000000000005,1374.6000000000004,23.66,4213.799999999999,0.0,0.0,0.0,1973.8000000000002,0.5894755704216939,141.52155536770923,58.098055790363496,0.0,0.0
SG04639,2022-12-01,6600.0,2200.0,1005.6999999999999,17.47,3102.0999999999995,0.0,0.0,0.0,1194.3000000000002,0.5428636363636364,125.93016599885519,57.567258156840296,0.0,0.0
SG04640,2022-03-01,279.7199999999998,279.7199999999998,100.0,2.5,275.0,0.0,0.0,0.0,179.7199999999998,0.6424996424996422,111.88799999999992,40.0,0.0,0.0
SG04640,2022-04-01,14081.12,3520.2799999999997,1743.75,44.0,5247.5,0.0,2.0,5.75,1776.5299999999997,0.5046558796459372,80.00636363636363,39.63068181818182,0.045454545454545456,0.13068181818181818
SG04640,2022-05-01,600.0,200.0,1524.1,40.5,4562.25,0.0,0.83,0.83,-1324.1,-6.6205,4.938271604938271,37.6320987654321,0.020493827160493826,0.020493827160493826
SG04640,2022-06-01,0.0,0.0,70.0,1.75,192.5,0.0,0.0,0.0,-70.0,0.0,0.0,40.0,0.0,0.0
SG04641,2022-04-01,1287.72,429.24,90.55000000000001,2.5,416.3,0.0,0.0,0.0,338.69,0.7890457552884167,171.696,36.220000000000006,0.0,0.0
SG04641,2022-05-01,761.5400000000004,380.77000000000027,115.0,2.2199999999999998,417.0,0.0,0.0,0.0,265.77000000000027,0.6979804081203879,171.51801801801815,51.80180180180181,0.0,0.0
SG04641,2022-07-01,1750.2299999999996,583.4099999999999,299.85,3.63,829.7,0.0,0.0,0.0,283.55999999999983,0.4860389777343547,160.7190082644628,82.60330578512398,0.0,0.0
SG04641,2022-08-01,10277.259999999998,1468.1799999999996,406.15,9.530000000000001,1659.0,0.0,0.0,0.0,1062.0299999999997,0.7233649824953344,154.05876180482682,42.61804826862539,0.0,0.0
SG04641,2022-09-01,3452.6000000000004,863.1500000000001,359.95,8.58,1518.35,0.0,0.0,0.0,503.2000000000001,0.5829809418988589,100.60023310023311,41.95221445221445,0.0,0.0
SG04641,2022-10-01,6118.02,1019.6700000000001,408.6,7.26,1392.45,0.0,0.0,0.0,611.07,0.5992821206861043,140.45041322314052,56.28099173553719,0.0,0.0
SG04641,2022-11-01,1095.58,1095.58,16.8,0.28,51.800000000000004,0.0,0.0,0.0,1078.78,0.984665656547217,3912.7857142857138,60.0,0.0,0.0
SG04642,2022-04-01,93080.68000000001,8461.880000000001,3698.6,43.39,9942.5,0.0,7.99,20.02,4763.280000000001,0.5629103697996191,195.01912883152804,85.24083890297304,0.18414381193823462,0.46139663516939383
SG04642,2022-05-01,7112.0,1778.0000000000002,3065.05,27.83,7486.1,0.0,0.08,13.5,-1287.05,-0.723875140607424,63.887890765361135,110.13474667624867,0.002874595759971254,0.48508803449514915
SG04642,2022-06-01,5426.74,2713.37,725.0,6.5,1760.0,0.0,0.0,3.5,1988.37,0.7328045935497186,417.44153846153847,111.53846153846153,0.0,0.5384615384615384
SG04642,2022-07-01,0.0,0.0,150.0,1.5,375.0,0.0,0.0,1.5,-150.0,0.0,0.0,100.0,0.0,1.0
SG04642,2022-09-01,681.75,681.75,0.0,0.0,0.0,681.75,0.0,0.0,681.75,1.0,0.0,0.0,0.0,0.0
SG04642,2022-11-01,-2748.82,-2748.82,240.0,4.0,840.0,0.0,4.0,0.0,-2988.82,0.0,-687.205,60.0,1.0,0.0
